"MWG","NWG","KWG","MDIMC","NDIMC","MDIMA","NDIMB","KWI","VWM","VWN","STRM","STRN","SA","SB","Run"
64,64,16,8,8,16,16,8,1,2,1,0,1,1,172.7575
64,64,16,8,8,16,16,8,1,2,1,1,1,1,179.8225
64,64,16,8,8,16,16,8,1,4,0,0,1,1,146.6875
64,64,16,8,8,16,16,8,1,4,0,1,1,1,153.8075
64,64,16,8,8,16,16,8,1,4,1,0,1,1,172.285
64,64,16,8,8,16,16,8,1,4,1,1,1,1,193.45
64,64,16,8,8,16,16,8,2,1,0,0,1,1,178.3475
64,64,16,8,8,16,16,8,2,1,0,1,1,1,148.0625
64,64,16,8,8,16,16,8,2,1,1,0,1,1,178.3625
64,64,16,8,8,16,16,8,2,1,1,1,1,1,147.81
64,64,16,8,8,16,16,8,2,2,0,0,1,1,174.145
64,64,16,8,8,16,16,8,2,2,0,1,1,1,163.345
64,64,16,8,8,16,16,8,2,2,1,0,1,1,180.5475
64,64,16,8,8,16,16,8,2,2,1,1,1,1,157.155
64,64,16,8,8,16,16,8,2,4,0,0,1,1,136.1075
64,64,16,8,8,16,16,8,2,4,0,1,1,1,147.9825
64,64,16,8,8,16,16,8,2,4,1,0,1,1,138.16
64,64,16,8,8,16,16,8,2,4,1,1,1,1,153.0525
64,64,16,8,8,16,16,8,4,1,0,0,1,1,158.0575
64,64,16,8,8,16,16,8,4,1,0,1,1,1,157.4725
64,64,16,8,8,16,16,8,4,1,1,0,1,1,162.85
64,64,16,8,8,16,16,8,4,1,1,1,1,1,155.425
64,64,16,8,8,16,16,8,4,2,0,0,1,1,155.3225
64,64,16,8,8,16,16,8,4,2,0,1,1,1,158.7525
64,64,16,8,8,16,16,8,4,2,1,0,1,1,160.1775
64,64,16,8,8,16,16,8,4,2,1,1,1,1,158.1
64,64,16,8,8,16,16,8,4,4,0,0,1,1,150.6025
64,64,16,8,8,16,16,8,4,4,0,1,1,1,150.5875
64,64,16,8,8,16,16,8,4,4,1,0,1,1,150.815
64,64,16,8,8,16,16,8,4,4,1,1,1,1,149.1
64,64,16,8,8,16,32,2,1,1,0,0,1,1,182.78
64,64,16,8,8,16,32,2,1,1,0,1,1,1,140.095
64,64,16,8,8,16,32,2,1,1,1,0,1,1,183.095
64,64,16,8,8,16,32,2,1,1,1,1,1,1,171.3975
64,64,16,8,8,16,32,2,1,2,0,0,1,1,141.34
64,64,16,8,8,16,32,2,1,2,0,1,1,1,163.6525
64,64,16,8,8,16,32,2,1,2,1,0,1,1,145.15
64,64,16,8,8,16,32,2,1,2,1,1,1,1,193.205
64,64,16,8,8,16,32,2,2,1,0,0,1,1,212.975
64,64,16,8,8,16,32,2,2,1,0,1,1,1,171.8825
64,64,16,8,8,16,32,2,2,1,1,0,1,1,231.205
64,64,16,8,8,16,32,2,2,1,1,1,1,1,168.4
64,64,16,8,8,16,32,2,2,2,0,0,1,1,166.19
64,64,16,8,8,16,32,2,2,2,0,1,1,1,163.0725
64,64,16,8,8,16,32,2,2,2,1,0,1,1,156.1875
64,64,16,8,8,16,32,2,2,2,1,1,1,1,164.0075
64,64,16,8,8,16,32,2,4,1,0,0,1,1,133.7925
64,64,16,8,8,16,32,2,4,1,0,1,1,1,166.6025
64,64,16,8,8,16,32,2,4,1,1,0,1,1,134.415
64,64,16,8,8,16,32,2,4,1,1,1,1,1,158.5675
64,64,16,8,8,16,32,2,4,2,0,0,1,1,179.6175
64,64,16,8,8,16,32,2,4,2,0,1,1,1,178.4925
64,64,16,8,8,16,32,2,4,2,1,0,1,1,177.4775
64,64,16,8,8,16,32,2,4,2,1,1,1,1,179.8975
64,64,16,8,8,16,32,8,1,1,0,0,1,1,185.7475
64,64,16,8,8,16,32,8,1,1,0,1,1,1,156.4125
64,64,16,8,8,16,32,8,1,1,1,0,1,1,197.02
64,64,16,8,8,16,32,8,1,1,1,1,1,1,154.21
64,64,16,8,8,16,32,8,1,2,0,0,1,1,151.5625
64,64,16,8,8,16,32,8,1,2,0,1,1,1,170.7825
64,64,16,8,8,16,32,8,1,2,1,0,1,1,172.8575
64,64,16,8,8,16,32,8,1,2,1,1,1,1,180.995
64,64,16,8,8,16,32,8,2,1,0,0,1,1,177.3175
64,64,16,8,8,16,32,8,2,1,0,1,1,1,145.065
64,64,16,8,8,16,32,8,2,1,1,0,1,1,179.8775
64,64,16,8,8,16,32,8,2,1,1,1,1,1,141.5275
64,64,16,8,8,16,32,8,2,2,0,0,1,1,173.0925
64,64,16,8,8,16,32,8,2,2,0,1,1,1,164.345
64,64,16,8,8,16,32,8,2,2,1,0,1,1,182.075
64,64,16,8,8,16,32,8,2,2,1,1,1,1,163.075
64,64,16,8,8,16,32,8,4,1,0,0,1,1,161.525
64,64,16,8,8,16,32,8,4,1,0,1,1,1,155.095
64,64,16,8,8,16,32,8,4,1,1,0,1,1,160.3775
64,64,16,8,8,16,32,8,4,1,1,1,1,1,157.545
64,64,16,8,8,16,32,8,4,2,0,0,1,1,152.85
64,64,16,8,8,16,32,8,4,2,0,1,1,1,158.3925
64,64,16,8,8,16,32,8,4,2,1,0,1,1,161.7375
64,64,16,8,8,16,32,8,4,2,1,1,1,1,155.61
64,64,16,8,8,32,8,2,1,1,0,0,1,1,186.73
64,64,16,8,8,32,8,2,1,1,0,1,1,1,141.4925
64,64,16,8,8,32,8,2,1,1,1,0,1,1,198.2775
64,64,16,8,8,32,8,2,1,1,1,1,1,1,174.1625
64,64,16,8,8,32,8,2,1,2,0,0,1,1,143.2475
64,64,16,8,8,32,8,2,1,2,0,1,1,1,163.83
64,64,16,8,8,32,8,2,1,2,1,0,1,1,148.985
64,64,16,8,8,32,8,2,1,2,1,1,1,1,200.2
64,64,16,8,8,32,8,2,1,4,0,0,1,1,160.2775
64,64,16,8,8,32,8,2,1,4,0,1,1,1,195.67
64,64,16,8,8,32,8,2,1,4,1,0,1,1,148.5925
64,64,16,8,8,32,8,2,1,4,1,1,1,1,200.255
64,64,16,8,8,32,8,2,1,8,0,0,1,1,202.94
64,64,16,8,8,32,8,2,1,8,0,1,1,1,202.445
64,64,16,8,8,32,8,2,1,8,1,0,1,1,186.24
64,64,16,8,8,32,8,2,1,8,1,1,1,1,186.155
64,64,16,8,8,32,8,2,2,1,0,0,1,1,228.495
64,64,16,8,8,32,8,2,2,1,0,1,1,1,178.96
64,64,16,8,8,32,8,2,2,1,1,0,1,1,223.1325
64,64,16,8,8,32,8,2,2,1,1,1,1,1,169.05
64,64,16,8,8,32,8,2,2,2,0,0,1,1,169.205
64,64,16,8,8,32,8,2,2,2,0,1,1,1,165.4225
64,64,16,8,8,32,8,2,2,2,1,0,1,1,159.605
64,64,16,8,8,32,8,2,2,2,1,1,1,1,160.5625
64,64,16,8,8,32,8,2,2,4,0,0,1,1,152.54
64,64,16,8,8,32,8,2,2,4,0,1,1,1,168.4
64,64,16,8,8,32,8,2,2,4,1,0,1,1,155.5125
64,64,16,8,8,32,8,2,2,4,1,1,1,1,174.925
64,64,16,8,8,32,8,2,2,8,0,0,1,1,141.41
64,64,16,8,8,32,8,2,2,8,0,1,1,1,141.2825
64,64,16,8,8,32,8,2,2,8,1,0,1,1,120.66
64,64,16,8,8,32,8,2,2,8,1,1,1,1,120.56
64,64,16,8,8,32,8,8,1,1,0,0,1,1,190.5275
64,64,16,8,8,32,8,8,1,1,0,1,1,1,160.845
64,64,16,8,8,32,8,8,1,1,1,0,1,1,201.7675
64,64,16,8,8,32,8,8,1,1,1,1,1,1,157.4175
64,64,16,8,8,32,8,8,1,2,0,0,1,1,151.5025
64,64,16,8,8,32,8,8,1,2,0,1,1,1,169.9925
64,64,16,8,8,32,8,8,1,2,1,0,1,1,172.3425
64,64,16,8,8,32,8,8,1,2,1,1,1,1,178.86
64,64,16,8,8,32,8,8,1,4,0,0,1,1,144.54
64,64,16,8,8,32,8,8,1,4,0,1,1,1,151.0125
64,64,16,8,8,32,8,8,1,4,1,0,1,1,172.4825
64,64,16,8,8,32,8,8,1,4,1,1,1,1,190.5225
64,64,16,8,8,32,8,8,1,8,0,0,1,1,168.075
64,64,16,8,8,32,8,8,1,8,0,1,1,1,167.8725
64,64,16,8,8,32,8,8,1,8,1,0,1,1,155.6075
64,64,16,8,8,32,8,8,1,8,1,1,1,1,155.8775
64,64,16,8,8,32,8,8,2,1,0,0,1,1,184.15
64,64,16,8,8,32,8,8,2,1,0,1,1,1,150.505
64,64,16,8,8,32,8,8,2,1,1,0,1,1,183.02
64,64,16,8,8,32,8,8,2,1,1,1,1,1,150.8725
64,64,16,8,8,32,8,8,2,2,0,0,1,1,176.7875
64,64,16,8,8,32,8,8,2,2,0,1,1,1,164.0875
64,64,16,8,8,32,8,8,2,2,1,0,1,1,184.31
64,64,16,8,8,32,8,8,2,2,1,1,1,1,160.715
64,64,16,8,8,32,8,8,2,4,0,0,1,1,134.74
64,64,16,8,8,32,8,8,2,4,0,1,1,1,148.47
64,64,16,8,8,32,8,8,2,4,1,0,1,1,140.005
64,64,16,8,8,32,8,8,2,4,1,1,1,1,154.2175
64,64,16,8,8,32,8,8,2,8,0,0,1,1,128.93
64,64,16,8,8,32,8,8,2,8,0,1,1,1,128.6325
64,64,16,8,8,32,8,8,2,8,1,0,1,1,114.2325
64,64,16,8,8,32,8,8,2,8,1,1,1,1,114.015
64,64,16,8,8,32,16,2,1,1,0,0,1,1,180.9075
64,64,16,8,8,32,16,2,1,1,0,1,1,1,151.47
64,64,16,8,8,32,16,2,1,1,1,0,1,1,182.4
64,64,16,8,8,32,16,2,1,1,1,1,1,1,169.685
64,64,16,8,8,32,16,2,1,2,0,0,1,1,139.3775
64,64,16,8,8,32,16,2,1,2,0,1,1,1,160.4475
64,64,16,8,8,32,16,2,1,2,1,0,1,1,147.3675
64,64,16,8,8,32,16,2,1,2,1,1,1,1,196.79
64,64,16,8,8,32,16,2,1,4,0,0,1,1,161.21
64,64,16,8,8,32,16,2,1,4,0,1,1,1,196.455
64,64,16,8,8,32,16,2,1,4,1,0,1,1,145.815
64,64,16,8,8,32,16,2,1,4,1,1,1,1,196.4925
64,64,16,8,8,32,16,2,2,1,0,0,1,1,212.8625
64,64,16,8,8,32,16,2,2,1,0,1,1,1,170.825
64,64,16,8,8,32,16,2,2,1,1,0,1,1,231.28
64,64,16,8,8,32,16,2,2,1,1,1,1,1,173.56
64,64,16,8,8,32,16,2,2,2,0,0,1,1,166.525
64,64,16,8,8,32,16,2,2,2,0,1,1,1,159.52
64,64,16,8,8,32,16,2,2,2,1,0,1,1,154.125
64,64,16,8,8,32,16,2,2,2,1,1,1,1,161.4725
64,64,16,8,8,32,16,2,2,4,0,0,1,1,150.6275
64,64,16,8,8,32,16,2,2,4,0,1,1,1,163.815
64,64,16,8,8,32,16,2,2,4,1,0,1,1,152.51
64,64,16,8,8,32,16,2,2,4,1,1,1,1,176.61
64,64,16,8,8,32,16,8,1,1,0,0,1,1,186.5625
64,64,16,8,8,32,16,8,1,1,0,1,1,1,158.385
64,64,16,8,8,32,16,8,1,1,1,0,1,1,195.2125
64,64,16,8,8,32,16,8,1,1,1,1,1,1,155.2025
64,64,16,8,8,32,16,8,1,2,0,0,1,1,150.8375
64,64,16,8,8,32,16,8,1,2,0,1,1,1,167.01
64,64,16,8,8,32,16,8,1,2,1,0,1,1,170.945
64,64,16,8,8,32,16,8,1,2,1,1,1,1,177.5025
64,64,16,8,8,32,16,8,1,4,0,0,1,1,143.6825
64,64,16,8,8,32,16,8,1,4,0,1,1,1,151.67
64,64,16,8,8,32,16,8,1,4,1,0,1,1,169.255
64,64,16,8,8,32,16,8,1,4,1,1,1,1,191.24
64,64,16,8,8,32,16,8,2,1,0,0,1,1,177.705
64,64,16,8,8,32,16,8,2,1,0,1,1,1,146.9475
64,64,16,8,8,32,16,8,2,1,1,0,1,1,179.545
64,64,16,8,8,32,16,8,2,1,1,1,1,1,148.37
64,64,16,8,8,32,16,8,2,2,0,0,1,1,174.2675
64,64,16,8,8,32,16,8,2,2,0,1,1,1,160.2325
64,64,16,8,8,32,16,8,2,2,1,0,1,1,182.695
64,64,16,8,8,32,16,8,2,2,1,1,1,1,158.5325
64,64,16,8,8,32,16,8,2,4,0,0,1,1,135.105
64,64,16,8,8,32,16,8,2,4,0,1,1,1,149.26
64,64,16,8,8,32,16,8,2,4,1,0,1,1,138.7625
64,64,16,8,8,32,16,8,2,4,1,1,1,1,152.0175
64,64,16,8,8,32,32,2,1,1,0,0,1,1,179.8625
64,64,16,8,8,32,32,2,1,1,0,1,1,1,146.3725
64,64,16,8,8,32,32,2,1,1,1,0,1,1,183.81
64,64,16,8,8,32,32,2,1,1,1,1,1,1,165.155
64,64,16,8,8,32,32,2,1,2,0,0,1,1,141.0925
64,64,16,8,8,32,32,2,1,2,0,1,1,1,162.4
64,64,16,8,8,32,32,2,1,2,1,0,1,1,143.8775
64,64,16,8,8,32,32,2,1,2,1,1,1,1,192.18
64,64,16,8,8,32,32,2,2,1,0,0,1,1,220.0175
64,64,16,8,8,32,32,2,2,1,0,1,1,1,171.1025
64,64,16,8,8,32,32,2,2,1,1,0,1,1,219.2925
64,64,16,8,8,32,32,2,2,1,1,1,1,1,169.645
64,64,16,8,8,32,32,2,2,2,0,0,1,1,162.8225
64,64,16,8,8,32,32,2,2,2,0,1,1,1,161.7775
64,64,16,8,8,32,32,2,2,2,1,0,1,1,156.12
64,64,16,8,8,32,32,2,2,2,1,1,1,1,159.02
64,64,16,8,8,32,32,8,1,1,0,0,1,1,184.0175
64,64,16,8,8,32,32,8,1,1,0,1,1,1,158.42
64,64,16,8,8,32,32,8,1,1,1,0,1,1,193.99
64,64,16,8,8,32,32,8,1,1,1,1,1,1,152.0875
64,64,16,8,8,32,32,8,1,2,0,0,1,1,149.6925
64,64,16,8,8,32,32,8,1,2,0,1,1,1,167.9275
64,64,16,8,8,32,32,8,1,2,1,0,1,1,171.285
64,64,16,8,8,32,32,8,1,2,1,1,1,1,177.3625
64,64,16,8,8,32,32,8,2,1,0,0,1,1,178.11
64,64,16,8,8,32,32,8,2,1,0,1,1,1,144.265
64,64,16,8,8,32,32,8,2,1,1,0,1,1,176.4125
64,64,16,8,8,32,32,8,2,1,1,1,1,1,143.4625
64,64,16,8,8,32,32,8,2,2,0,0,1,1,171.855
64,64,16,8,8,32,32,8,2,2,0,1,1,1,161.975
64,64,16,8,8,32,32,8,2,2,1,0,1,1,177.51
64,64,16,8,8,32,32,8,2,2,1,1,1,1,160.915
64,64,16,8,16,8,8,2,1,1,0,0,1,1,47.4975
64,64,16,8,16,8,8,2,1,1,0,1,1,1,36.745
64,64,16,8,16,8,8,2,1,1,1,0,1,1,36.8625
64,64,16,8,16,8,8,2,1,1,1,1,1,1,30.9025
64,64,16,8,16,8,8,2,1,2,0,0,1,1,42.755
64,64,16,8,16,8,8,2,1,2,0,1,1,1,35.23
64,64,16,8,16,8,8,2,1,2,1,0,1,1,34.1425
64,64,16,8,16,8,8,2,1,2,1,1,1,1,27.9775
64,64,16,8,16,8,8,2,1,4,0,0,1,1,39.7075
64,64,16,8,16,8,8,2,1,4,0,1,1,1,36.49
64,64,16,8,16,8,8,2,1,4,1,0,1,1,25.6925
64,64,16,8,16,8,8,2,1,4,1,1,1,1,24.8175
64,64,16,8,16,8,8,2,2,1,0,0,1,1,41.68
64,64,16,8,16,8,8,2,2,1,0,1,1,1,32.2825
64,64,16,8,16,8,8,2,2,1,1,0,1,1,31.605
64,64,16,8,16,8,8,2,2,1,1,1,1,1,25.135
64,64,16,8,16,8,8,2,2,2,0,0,1,1,34.8325
64,64,16,8,16,8,8,2,2,2,0,1,1,1,28.02
64,64,16,8,16,8,8,2,2,2,1,0,1,1,25.295
64,64,16,8,16,8,8,2,2,2,1,1,1,1,19.0575
64,64,16,8,16,8,8,2,2,4,0,0,1,1,27.415
64,64,16,8,16,8,8,2,2,4,0,1,1,1,24.385
64,64,16,8,16,8,8,2,2,4,1,0,1,1,18.625
64,64,16,8,16,8,8,2,2,4,1,1,1,1,17.685
64,64,16,8,16,8,8,2,4,1,0,0,1,1,31.3675
64,64,16,8,16,8,8,2,4,1,0,1,1,1,27.8775
64,64,16,8,16,8,8,2,4,1,1,0,1,1,27.8575
64,64,16,8,16,8,8,2,4,1,1,1,1,1,23.145
64,64,16,8,16,8,8,2,4,2,0,0,1,1,25.77
64,64,16,8,16,8,8,2,4,2,0,1,1,1,21.21
64,64,16,8,16,8,8,2,4,2,1,0,1,1,21.0025
64,64,16,8,16,8,8,2,4,2,1,1,1,1,17.3425
64,64,16,8,16,8,8,2,4,4,0,0,1,1,22.525
64,64,16,8,16,8,8,2,4,4,0,1,1,1,20.4375
64,64,16,8,16,8,8,2,4,4,1,0,1,1,18.4075
64,64,16,8,16,8,8,2,4,4,1,1,1,1,16.57
64,64,16,8,16,8,8,2,8,1,0,0,1,1,34.6225
64,64,16,8,16,8,8,2,8,1,0,1,1,1,29.285
64,64,16,8,16,8,8,2,8,1,1,0,1,1,34.635
64,64,16,8,16,8,8,2,8,1,1,1,1,1,29.1625
64,64,16,8,16,8,8,2,8,2,0,0,1,1,28.0025
64,64,16,8,16,8,8,2,8,2,0,1,1,1,23.12
64,64,16,8,16,8,8,2,8,2,1,0,1,1,28.1125
64,64,16,8,16,8,8,2,8,2,1,1,1,1,23.2175
64,64,16,8,16,8,8,2,8,4,0,0,1,1,23.48
64,64,16,8,16,8,8,2,8,4,0,1,1,1,21.145
64,64,16,8,16,8,8,2,8,4,1,0,1,1,23.3975
64,64,16,8,16,8,8,2,8,4,1,1,1,1,21.1625
64,64,16,8,16,8,8,8,1,1,0,0,1,1,51.21
64,64,16,8,16,8,8,8,1,1,0,1,1,1,40.0675
64,64,16,8,16,8,8,8,1,1,1,0,1,1,41.085
64,64,16,8,16,8,8,8,1,1,1,1,1,1,32.5875
64,64,16,8,16,8,8,8,1,2,0,0,1,1,42.1925
64,64,16,8,16,8,8,8,1,2,0,1,1,1,34.4225
64,64,16,8,16,8,8,8,1,2,1,0,1,1,32.1875
64,64,16,8,16,8,8,8,1,2,1,1,1,1,27.475
64,64,16,8,16,8,8,8,1,4,0,0,1,1,37.945
64,64,16,8,16,8,8,8,1,4,0,1,1,1,35.4525
64,64,16,8,16,8,8,8,1,4,1,0,1,1,25.52
64,64,16,8,16,8,8,8,1,4,1,1,1,1,24.57
64,64,16,8,16,8,8,8,2,1,0,0,1,1,39.1775
64,64,16,8,16,8,8,8,2,1,0,1,1,1,33.0875
64,64,16,8,16,8,8,8,2,1,1,0,1,1,30.5375
64,64,16,8,16,8,8,8,2,1,1,1,1,1,24.975
64,64,16,8,16,8,8,8,2,2,0,0,1,1,33.5925
64,64,16,8,16,8,8,8,2,2,0,1,1,1,26.6825
64,64,16,8,16,8,8,8,2,2,1,0,1,1,23.965
64,64,16,8,16,8,8,8,2,2,1,1,1,1,19.885
64,64,16,8,16,8,8,8,2,4,0,0,1,1,28.8975
64,64,16,8,16,8,8,8,2,4,0,1,1,1,25.1
64,64,16,8,16,8,8,8,2,4,1,0,1,1,21.27
64,64,16,8,16,8,8,8,2,4,1,1,1,1,17.2025
64,64,16,8,16,8,8,8,4,1,0,0,1,1,33.0325
64,64,16,8,16,8,8,8,4,1,0,1,1,1,28.345
64,64,16,8,16,8,8,8,4,1,1,0,1,1,30.5925
64,64,16,8,16,8,8,8,4,1,1,1,1,1,23.45
64,64,16,8,16,8,8,8,4,2,0,0,1,1,28.2875
64,64,16,8,16,8,8,8,4,2,0,1,1,1,22.2075
64,64,16,8,16,8,8,8,4,2,1,0,1,1,22.3125
64,64,16,8,16,8,8,8,4,2,1,1,1,1,18.0625
64,64,16,8,16,8,8,8,4,4,0,0,1,1,22.355
64,64,16,8,16,8,8,8,4,4,0,1,1,1,20.4475
64,64,16,8,16,8,8,8,4,4,1,0,1,1,18.505
64,64,16,8,16,8,8,8,4,4,1,1,1,1,16.3775
64,64,16,8,16,8,8,8,8,1,0,0,1,1,34.585
64,64,16,8,16,8,8,8,8,1,0,1,1,1,29.2075
64,64,16,8,16,8,8,8,8,1,1,0,1,1,34.56
64,64,16,8,16,8,8,8,8,1,1,1,1,1,29.2625
64,64,16,8,16,8,8,8,8,2,0,0,1,1,28.06
64,64,16,8,16,8,8,8,8,2,0,1,1,1,23.1425
64,64,16,8,16,8,8,8,8,2,1,0,1,1,27.93
64,64,16,8,16,8,8,8,8,2,1,1,1,1,23.1475
64,64,16,8,16,8,8,8,8,4,0,0,1,1,23.435
64,64,16,8,16,8,8,8,8,4,0,1,1,1,21.0775
64,64,16,8,16,8,8,8,8,4,1,0,1,1,23.285
64,64,16,8,16,8,8,8,8,4,1,1,1,1,21.1475
64,64,16,8,16,8,16,2,1,1,0,0,1,1,43.235
64,64,16,8,16,8,16,2,1,1,0,1,1,1,37.845
64,64,16,8,16,8,16,2,1,1,1,0,1,1,33.315
64,64,16,8,16,8,16,2,1,1,1,1,1,1,30.0275
64,64,16,8,16,8,16,2,1,2,0,0,1,1,39.0075
64,64,16,8,16,8,16,2,1,2,0,1,1,1,34.77
64,64,16,8,16,8,16,2,1,2,1,0,1,1,28.05
64,64,16,8,16,8,16,2,1,2,1,1,1,1,25.2875
64,64,16,8,16,8,16,2,1,4,0,0,1,1,34.6225
64,64,16,8,16,8,16,2,1,4,0,1,1,1,34.7325
64,64,16,8,16,8,16,2,1,4,1,0,1,1,24.885
64,64,16,8,16,8,16,2,1,4,1,1,1,1,24.8475
64,64,16,8,16,8,16,2,2,1,0,0,1,1,33.5325
64,64,16,8,16,8,16,2,2,1,0,1,1,1,27.5525
64,64,16,8,16,8,16,2,2,1,1,0,1,1,24.7775
64,64,16,8,16,8,16,2,2,1,1,1,1,1,21.96
64,64,16,8,16,8,16,2,2,2,0,0,1,1,29.0175
64,64,16,8,16,8,16,2,2,2,0,1,1,1,26.7075
64,64,16,8,16,8,16,2,2,2,1,0,1,1,21.7825
64,64,16,8,16,8,16,2,2,2,1,1,1,1,17.3875
64,64,16,8,16,8,16,2,2,4,0,0,1,1,23.92
64,64,16,8,16,8,16,2,2,4,0,1,1,1,24.025
64,64,16,8,16,8,16,2,2,4,1,0,1,1,17.2225
64,64,16,8,16,8,16,2,2,4,1,1,1,1,17.185
64,64,16,8,16,8,16,2,4,1,0,0,1,1,24.4
64,64,16,8,16,8,16,2,4,1,0,1,1,1,24.115
64,64,16,8,16,8,16,2,4,1,1,0,1,1,20.6225
64,64,16,8,16,8,16,2,4,1,1,1,1,1,20.21
64,64,16,8,16,8,16,2,4,2,0,0,1,1,22.6975
64,64,16,8,16,8,16,2,4,2,0,1,1,1,20.01
64,64,16,8,16,8,16,2,4,2,1,0,1,1,19.4925
64,64,16,8,16,8,16,2,4,2,1,1,1,1,16
64,64,16,8,16,8,16,2,4,4,0,0,1,1,19.8375
64,64,16,8,16,8,16,2,4,4,0,1,1,1,19.9075
64,64,16,8,16,8,16,2,4,4,1,0,1,1,16.165
64,64,16,8,16,8,16,2,4,4,1,1,1,1,16.1675
64,64,16,8,16,8,16,2,8,1,0,0,1,1,25.115
64,64,16,8,16,8,16,2,8,1,0,1,1,1,25.4575
64,64,16,8,16,8,16,2,8,1,1,0,1,1,25.09
64,64,16,8,16,8,16,2,8,1,1,1,1,1,25.5975
64,64,16,8,16,8,16,2,8,2,0,0,1,1,24.2075
64,64,16,8,16,8,16,2,8,2,0,1,1,1,22.5125
64,64,16,8,16,8,16,2,8,2,1,0,1,1,24.265
64,64,16,8,16,8,16,2,8,2,1,1,1,1,22.5625
64,64,16,8,16,8,16,2,8,4,0,0,1,1,21.9825
64,64,16,8,16,8,16,2,8,4,0,1,1,1,21.8825
64,64,16,8,16,8,16,2,8,4,1,0,1,1,21.9325
64,64,16,8,16,8,16,2,8,4,1,1,1,1,22.0225
64,64,16,8,16,8,16,8,1,1,0,0,1,1,42.675
64,64,16,8,16,8,16,8,1,1,0,1,1,1,38.1825
64,64,16,8,16,8,16,8,1,1,1,0,1,1,32.1975
64,64,16,8,16,8,16,8,1,1,1,1,1,1,29.225
64,64,16,8,16,8,16,8,1,2,0,0,1,1,37.455
64,64,16,8,16,8,16,8,1,2,0,1,1,1,34.655
64,64,16,8,16,8,16,8,1,2,1,0,1,1,27.8875
64,64,16,8,16,8,16,8,1,2,1,1,1,1,24.8675
64,64,16,8,16,8,16,8,1,4,0,0,1,1,35.275
64,64,16,8,16,8,16,8,1,4,0,1,1,1,35.6625
64,64,16,8,16,8,16,8,1,4,1,0,1,1,24.47
64,64,16,8,16,8,16,8,1,4,1,1,1,1,24.45
64,64,16,8,16,8,16,8,2,1,0,0,1,1,32.075
64,64,16,8,16,8,16,8,2,1,0,1,1,1,30.1625
64,64,16,8,16,8,16,8,2,1,1,0,1,1,24.4225
64,64,16,8,16,8,16,8,2,1,1,1,1,1,22.8
64,64,16,8,16,8,16,8,2,2,0,0,1,1,28.9125
64,64,16,8,16,8,16,8,2,2,0,1,1,1,25.2325
64,64,16,8,16,8,16,8,2,2,1,0,1,1,20.78
64,64,16,8,16,8,16,8,2,2,1,1,1,1,19.125
64,64,16,8,16,8,16,8,2,4,0,0,1,1,24.9475
64,64,16,8,16,8,16,8,2,4,0,1,1,1,25.1575
64,64,16,8,16,8,16,8,2,4,1,0,1,1,17.3675
64,64,16,8,16,8,16,8,2,4,1,1,1,1,17.39
64,64,16,8,16,8,16,8,4,1,0,0,1,1,26.655
64,64,16,8,16,8,16,8,4,1,0,1,1,1,24.345
64,64,16,8,16,8,16,8,4,1,1,0,1,1,20.7925
64,64,16,8,16,8,16,8,4,1,1,1,1,1,20.4275
64,64,16,8,16,8,16,8,4,2,0,0,1,1,22.895
64,64,16,8,16,8,16,8,4,2,0,1,1,1,20.8525
64,64,16,8,16,8,16,8,4,2,1,0,1,1,17.4425
64,64,16,8,16,8,16,8,4,2,1,1,1,1,16.79
64,64,16,8,16,8,16,8,4,4,0,0,1,1,19.8275
64,64,16,8,16,8,16,8,4,4,0,1,1,1,19.9025
64,64,16,8,16,8,16,8,4,4,1,0,1,1,16.2525
64,64,16,8,16,8,16,8,4,4,1,1,1,1,16.2225
64,64,16,8,16,8,16,8,8,1,0,0,1,1,25.1325
64,64,16,8,16,8,16,8,8,1,0,1,1,1,25.51
64,64,16,8,16,8,16,8,8,1,1,0,1,1,25.085
64,64,16,8,16,8,16,8,8,1,1,1,1,1,25.4825
64,64,16,8,16,8,16,8,8,2,0,0,1,1,24.0225
64,64,16,8,16,8,16,8,8,2,0,1,1,1,22.525
64,64,16,8,16,8,16,8,8,2,1,0,1,1,24.3675
64,64,16,8,16,8,16,8,8,2,1,1,1,1,22.55
64,64,16,8,16,8,16,8,8,4,0,0,1,1,21.9475
64,64,16,8,16,8,16,8,8,4,0,1,1,1,21.9575
64,64,16,8,16,8,16,8,8,4,1,0,1,1,21.9325
64,64,16,8,16,8,16,8,8,4,1,1,1,1,22.0575
64,64,16,8,16,8,32,2,1,1,0,0,1,1,38.3925
64,64,16,8,16,8,32,2,1,1,0,1,1,1,39.16
64,64,16,8,16,8,32,2,1,1,1,0,1,1,29.4825
64,64,16,8,16,8,32,2,1,1,1,1,1,1,27.82
64,64,16,8,16,8,32,2,1,2,0,0,1,1,35.7675
64,64,16,8,16,8,32,2,1,2,0,1,1,1,35.54
64,64,16,8,16,8,32,2,1,2,1,0,1,1,25.1775
64,64,16,8,16,8,32,2,1,2,1,1,1,1,26.175
64,64,16,8,16,8,32,2,2,1,0,0,1,1,30.05
64,64,16,8,16,8,32,2,2,1,0,1,1,1,25.0825
64,64,16,8,16,8,32,2,2,1,1,0,1,1,19.7125
64,64,16,8,16,8,32,2,2,1,1,1,1,1,19.76
64,64,16,8,16,8,32,2,2,2,0,0,1,1,26.435
64,64,16,8,16,8,32,2,2,2,0,1,1,1,28.1275
